Date,Home/Neutral,Visitor/Neutral,Diifference
"Fri, Jan 25, 2019",Cleveland Cavaliers,Miami Heat,-6.0
"Fri, Jan 25, 2019",Chicago Bulls,Los Angeles Clippers,-5.0
"Fri, Jan 25, 2019",Houston Rockets,Toronto Raptors,2.0
"Fri, Jan 25, 2019",Memphis Grizzlies,Sacramento Kings,-3.0
"Fri, Jan 25, 2019",Dallas Mavericks,Detroit Pistons,5.0
"Fri, Jan 25, 2019",Milwaukee Bucks,Charlotte Hornets,9.0
"Fri, Jan 25, 2019",Denver Nuggets,Phoenix Suns,37.0
"Fri, Jan 25, 2019",Utah Jazz,Minnesota Timberwolves,4.0
"Sat, Jan 26, 2019",New Orleans Pelicans,San Antonio Spurs,-12.0
"Sat, Jan 26, 2019",Memphis Grizzlies,Indiana Pacers,3.0
"Sat, Jan 26, 2019",Boston Celtics,Golden State Warriors,-4.0
"Sat, Jan 26, 2019",Denver Nuggets,Philadelphia 76ers,16.0
"Sat, Jan 26, 2019",Portland Trail Blazers,Atlanta Hawks,9.0
"Sun, Jan 27, 2019",Chicago Bulls,Cleveland Cavaliers,-3.0
"Sun, Jan 27, 2019",Los Angeles Clippers,Sacramento Kings,14.0
"Sun, Jan 27, 2019",Oklahoma City Thunder,Milwaukee Bucks,6.0
"Sun, Jan 27, 2019",Dallas Mavericks,Toronto Raptors,-3.0
"Sun, Jan 27, 2019",Houston Rockets,Orlando Magic,5.0
"Sun, Jan 27, 2019",Minnesota Timberwolves,Utah Jazz,-14.0
"Sun, Jan 27, 2019",San Antonio Spurs,Washington Wizards,13.0
"Sun, Jan 27, 2019",New York Knicks,Miami Heat,-9.0
"Sun, Jan 27, 2019",Los Angeles Lakers,Phoenix Suns,14.0
"Mon, Jan 28, 2019",Charlotte Hornets,New York Knicks,9.0
"Mon, Jan 28, 2019",Indiana Pacers,Golden State Warriors,-32.0
"Mon, Jan 28, 2019",Boston Celtics,Brooklyn Nets,8.0
"Mon, Jan 28, 2019",Memphis Grizzlies,Denver Nuggets,-3.0
"Mon, Jan 28, 2019",Los Angeles Clippers,Atlanta Hawks,-5.0
"Tue, Jan 29, 2019",Cleveland Cavaliers,Washington Wizards,3.0
"Tue, Jan 29, 2019",Detroit Pistons,Milwaukee Bucks,-10.0
"Tue, Jan 29, 2019",Orlando Magic,Oklahoma City Thunder,-9.0
"Tue, Jan 29, 2019",Brooklyn Nets,Chicago Bulls,5.0
"Tue, Jan 29, 2019",Houston Rockets,New Orleans Pelicans,-5.0
"Tue, Jan 29, 2019",San Antonio Spurs,Phoenix Suns,2.0
"Tue, Jan 29, 2019",Los Angeles Lakers,Philadelphia 76ers,-16.0
"Wed, Jan 30, 2019",Boston Celtics,Charlotte Hornets,32.0
"Wed, Jan 30, 2019",Miami Heat,Chicago Bulls,-16.0
"Wed, Jan 30, 2019",New York Knicks,Dallas Mavericks,-24.0
"Wed, Jan 30, 2019",Minnesota Timberwolves,Memphis Grizzlies,2.0
"Wed, Jan 30, 2019",New Orleans Pelicans,Denver Nuggets,-6.0
"Wed, Jan 30, 2019",Washington Wizards,Indiana Pacers,18.0
"Wed, Jan 30, 2019",Sacramento Kings,Atlanta Hawks,22.0
"Wed, Jan 30, 2019",Portland Trail Blazers,Utah Jazz,27.0
"Thu, Jan 31, 2019",Detroit Pistons,Dallas Mavericks,4.0
"Thu, Jan 31, 2019",Orlando Magic,Indiana Pacers,7.0
"Thu, Jan 31, 2019",Toronto Raptors,Milwaukee Bucks,-13.0
"Thu, Jan 31, 2019",San Antonio Spurs,Brooklyn Nets,3.0
"Thu, Jan 31, 2019",Golden State Warriors,Philadelphia 76ers,-9.0
"Thu, Jan 31, 2019",Los Angeles Clippers,Los Angeles Lakers,-3.0
"Fri, Feb 1, 2019",Charlotte Hornets,Memphis Grizzlies,8.0
"Fri, Feb 1, 2019",New York Knicks,Boston Celtics,-14.0
"Fri, Feb 1, 2019",Miami Heat,Oklahoma City Thunder,-16.0
"Fri, Feb 1, 2019",Utah Jazz,Atlanta Hawks,16.0
"Fri, Feb 1, 2019",Denver Nuggets,Houston Rockets,14.0
"Sat, Feb 2, 2019",Detroit Pistons,Los Angeles Clippers,-10.0
"Sat, Feb 2, 2019",Charlotte Hornets,Chicago Bulls,7.0
"Sat, Feb 2, 2019",Orlando Magic,Brooklyn Nets,13.0
"Sat, Feb 2, 2019",Washington Wizards,Milwaukee Bucks,-16.0
"Sat, Feb 2, 2019",Cleveland Cavaliers,Dallas Mavericks,-13.0
"Sat, Feb 2, 2019",Miami Heat,Indiana Pacers,-7.0
"Sat, Feb 2, 2019",Golden State Warriors,Los Angeles Lakers,14.0
"Sat, Feb 2, 2019",San Antonio Spurs,New Orleans Pelicans,5.0
"Sat, Feb 2, 2019",Minnesota Timberwolves,Denver Nuggets,-1.0
"Sat, Feb 2, 2019",Phoenix Suns,Atlanta Hawks,-6.0
"Sat, Feb 2, 2019",Utah Jazz,Houston Rockets,-27.0
"Sat, Feb 2, 2019",Sacramento Kings,Philadelphia 76ers,7.0
"Sun, Feb 3, 2019",New York Knicks,Memphis Grizzlies,-12.0
"Sun, Feb 3, 2019",Boston Celtics,Oklahoma City Thunder,5.0
"Sun, Feb 3, 2019",Toronto Raptors,Los Angeles Clippers,18.0
"Mon, Feb 4, 2019",Detroit Pistons,Denver Nuggets,26.0
"Mon, Feb 4, 2019",Washington Wizards,Atlanta Hawks,-8.0
"Mon, Feb 4, 2019",Brooklyn Nets,Milwaukee Bucks,-19.0
"Mon, Feb 4, 2019",New Orleans Pelicans,Indiana Pacers,-2.0
"Mon, Feb 4, 2019",Phoenix Suns,Houston Rockets,-8.0
"Mon, Feb 4, 2019",Sacramento Kings,San Antonio Spurs,15.0
"Tue, Feb 5, 2019",Charlotte Hornets,Los Angeles Clippers,-2.0
"Tue, Feb 5, 2019",Cleveland Cavaliers,Boston Celtics,-7.0
"Tue, Feb 5, 2019",Indiana Pacers,Los Angeles Lakers,42.0
"Tue, Feb 5, 2019",New York Knicks,Detroit Pistons,-13.0
"Tue, Feb 5, 2019",Memphis Grizzlies,Minnesota Timberwolves,2.0
"Tue, Feb 5, 2019",Oklahoma City Thunder,Orlando Magic,10.0
"Tue, Feb 5, 2019",Philadelphia 76ers,Toronto Raptors,-12.0
"Tue, Feb 5, 2019",Portland Trail Blazers,Miami Heat,-10.0
"Wed, Feb 6, 2019",Brooklyn Nets,Denver Nuggets,5.0
"Wed, Feb 6, 2019",Chicago Bulls,New Orleans Pelicans,-5.0
"Wed, Feb 6, 2019",Milwaukee Bucks,Washington Wizards,19.0
"Wed, Feb 6, 2019",Dallas Mavericks,Charlotte Hornets,6.0
"Wed, Feb 6, 2019",Utah Jazz,Phoenix Suns,28.0
"Wed, Feb 6, 2019",Sacramento Kings,Houston Rockets,-26.0
"Wed, Feb 6, 2019",Golden State Warriors,San Antonio Spurs,39.0
"Thu, Feb 7, 2019",Indiana Pacers,Los Angeles Clippers,24.0
"Thu, Feb 7, 2019",Orlando Magic,Minnesota Timberwolves,10.0
"Thu, Feb 7, 2019",Atlanta Hawks,Toronto Raptors,-18.0
"Thu, Feb 7, 2019",Boston Celtics,Los Angeles Lakers,-1.0
"Thu, Feb 7, 2019",Oklahoma City Thunder,Memphis Grizzlies,22.0
"Thu, Feb 7, 2019",Portland Trail Blazers,San Antonio Spurs,9.0
"Fri, Feb 8, 2019",Detroit Pistons,New York Knicks,17.0
"Fri, Feb 8, 2019",Philadelphia 76ers,Denver Nuggets,7.0
"Fri, Feb 8, 2019",Washington Wizards,Cleveland Cavaliers,13.0
"Fri, Feb 8, 2019",Brooklyn Nets,Chicago Bulls,-19.0
"Fri, Feb 8, 2019",Dallas Mavericks,Milwaukee Bucks,-15.0
"Fri, Feb 8, 2019",Phoenix Suns,Golden State Warriors,-10.0
"Fri, Feb 8, 2019",New Orleans Pelicans,Minnesota Timberwolves,5.0
"Fri, Feb 8, 2019",Sacramento Kings,Miami Heat,6.0
"Sat, Feb 9, 2019",Utah Jazz,San Antonio Spurs,20.0
"Sat, Feb 9, 2019",Indiana Pacers,Cleveland Cavaliers,15.0
"Sat, Feb 9, 2019",Atlanta Hawks,Charlotte Hornets,-9.0
"Sat, Feb 9, 2019",New York Knicks,Toronto Raptors,-5.0
"Sat, Feb 9, 2019",Boston Celtics,Los Angeles Clippers,-11.0
"Sat, Feb 9, 2019",Chicago Bulls,Washington Wizards,-9.0
"Sat, Feb 9, 2019",Memphis Grizzlies,New Orleans Pelicans,9.0
"Sat, Feb 9, 2019",Houston Rockets,Oklahoma City Thunder,-5.0
"Sat, Feb 9, 2019",Milwaukee Bucks,Orlando Magic,-20.0
"Sun, Feb 10, 2019",Dallas Mavericks,Portland Trail Blazers,1.0
"Sun, Feb 10, 2019",Philadelphia 76ers,Los Angeles Lakers,23.0
"Sun, Feb 10, 2019",Sacramento Kings,Phoenix Suns,13.0
"Sun, Feb 10, 2019",Atlanta Hawks,Orlando Magic,-16.0
"Sun, Feb 10, 2019",Golden State Warriors,Miami Heat,2.0
"Mon, Feb 11, 2019",Cleveland Cavaliers,New York Knicks,3.0
"Mon, Feb 11, 2019",Detroit Pistons,Washington Wizards,9.0
"Mon, Feb 11, 2019",Indiana Pacers,Charlotte Hornets,9.0
"Mon, Feb 11, 2019",Toronto Raptors,Brooklyn Nets,2.0
"Mon, Feb 11, 2019",Chicago Bulls,Milwaukee Bucks,-13.0
"Mon, Feb 11, 2019",Houston Rockets,Dallas Mavericks,16.0
"Mon, Feb 11, 2019",Minnesota Timberwolves,Los Angeles Clippers,10.0
"Mon, Feb 11, 2019",Oklahoma City Thunder,Portland Trail Blazers,9.0
"Mon, Feb 11, 2019",Denver Nuggets,Miami Heat,16.0
"Tue, Feb 12, 2019",Atlanta Hawks,Los Angeles Lakers,4.0
"Tue, Feb 12, 2019",Memphis Grizzlies,San Antonio Spurs,-1.0
"Tue, Feb 12, 2019",New Orleans Pelicans,Orlando Magic,-30.0
"Tue, Feb 12, 2019",Philadelphia 76ers,Boston Celtics,-3.0
"Tue, Feb 12, 2019",Golden State Warriors,Utah Jazz,7.0
"Wed, Feb 13, 2019",Cleveland Cavaliers,Brooklyn Nets,-9.0
"Wed, Feb 13, 2019",Indiana Pacers,Milwaukee Bucks,-9.0
"Wed, Feb 13, 2019",Boston Celtics,Detroit Pistons,8.0
"Wed, Feb 13, 2019",New York Knicks,Philadelphia 76ers,-15.0
"Wed, Feb 13, 2019",Toronto Raptors,Washington Wizards,9.0
"Wed, Feb 13, 2019",Chicago Bulls,Memphis Grizzlies,12.0
"Wed, Feb 13, 2019",Minnesota Timberwolves,Houston Rockets,10.0
"Wed, Feb 13, 2019",Dallas Mavericks,Miami Heat,-11.0
"Wed, Feb 13, 2019",Denver Nuggets,Sacramento Kings,2.0
"Wed, Feb 13, 2019",Los Angeles Clippers,Phoenix Suns,27.0
"Wed, Feb 13, 2019",Portland Trail Blazers,Golden State Warriors,22.0
"Thu, Feb 14, 2019",Orlando Magic,Charlotte Hornets,38.0
"Thu, Feb 14, 2019",Atlanta Hawks,New York Knicks,-15.0
"Thu, Feb 14, 2019",New Orleans Pelicans,Oklahoma City Thunder,9.0
"Thu, Feb 21, 2019",Cleveland Cavaliers,Phoenix Suns,13.0
"Thu, Feb 21, 2019",Philadelphia 76ers,Miami Heat,4.0
"Thu, Feb 21, 2019",Brooklyn Nets,Portland Trail Blazers,-14.0
"Thu, Feb 21, 2019",Milwaukee Bucks,Boston Celtics,1.0
"Thu, Feb 21, 2019",Golden State Warriors,Sacramento Kings,2.0
"Thu, Feb 21, 2019",Los Angeles Lakers,Houston Rockets,5.0
"Fri, Feb 22, 2019",Charlotte Hornets,Washington Wizards,13.0
"Fri, Feb 22, 2019",Indiana Pacers,New Orleans Pelicans,15.0
"Fri, Feb 22, 2019",Orlando Magic,Chicago Bulls,-1.0
"Fri, Feb 22, 2019",Toronto Raptors,San Antonio Spurs,3.0
"Fri, Feb 22, 2019",Atlanta Hawks,Detroit Pistons,-3.0
"Fri, Feb 22, 2019",New York Knicks,Minnesota Timberwolves,-11.0
"Fri, Feb 22, 2019",Memphis Grizzlies,Los Angeles Clippers,-6.0
"Fri, Feb 22, 2019",Dallas Mavericks,Denver Nuggets,-10.0
"Fri, Feb 22, 2019",Oklahoma City Thunder,Utah Jazz,1.0
"Sat, Feb 23, 2019",Philadelphia 76ers,Portland Trail Blazers,-15.0
"Sat, Feb 23, 2019",Atlanta Hawks,Phoenix Suns,8.0
"Sat, Feb 23, 2019",Charlotte Hornets,Brooklyn Nets,-2.0
"Sat, Feb 23, 2019",Cleveland Cavaliers,Memphis Grizzlies,5.0
"Sat, Feb 23, 2019",New Orleans Pelicans,Los Angeles Lakers,13.0
"Sat, Feb 23, 2019",Washington Wizards,Indiana Pacers,-7.0
"Sat, Feb 23, 2019",Miami Heat,Detroit Pistons,-23.0
"Sat, Feb 23, 2019",Chicago Bulls,Boston Celtics,10.0
"Sat, Feb 23, 2019",Oklahoma City Thunder,Sacramento Kings,-3.0
"Sat, Feb 23, 2019",Golden State Warriors,Houston Rockets,-6.0
"Sat, Feb 23, 2019",Milwaukee Bucks,Minnesota Timberwolves,12.0
"Sat, Feb 23, 2019",Utah Jazz,Dallas Mavericks,16.0
"Sun, Feb 24, 2019",Toronto Raptors,Orlando Magic,-15.0
"Sun, Feb 24, 2019",Denver Nuggets,Los Angeles Clippers,27.0
"Sun, Feb 24, 2019",New York Knicks,San Antonio Spurs,12.0
"Mon, Feb 25, 2019",Charlotte Hornets,Golden State Warriors,-11.0
"Mon, Feb 25, 2019",Cleveland Cavaliers,Portland Trail Blazers,-13.0
"Mon, Feb 25, 2019",Detroit Pistons,Indiana Pacers,4.0
"Mon, Feb 25, 2019",Brooklyn Nets,San Antonio Spurs,16.0
"Mon, Feb 25, 2019",Miami Heat,Phoenix Suns,-3.0
"Mon, Feb 25, 2019",Chicago Bulls,Milwaukee Bucks,-11.0
"Mon, Feb 25, 2019",Houston Rockets,Atlanta Hawks,8.0
"Mon, Feb 25, 2019",Memphis Grizzlies,Los Angeles Lakers,5.0
"Mon, Feb 25, 2019",Minnesota Timberwolves,Sacramento Kings,7.0
"Mon, Feb 25, 2019",New Orleans Pelicans,Philadelphia 76ers,-1.0
"Mon, Feb 25, 2019",Los Angeles Clippers,Dallas Mavericks,9.0
"Tue, Feb 26, 2019",New York Knicks,Orlando Magic,5.0
"Tue, Feb 26, 2019",Toronto Raptors,Boston Celtics,23.0
"Tue, Feb 26, 2019",Denver Nuggets,Oklahoma City Thunder,9.0
"Wed, Feb 27, 2019",Charlotte Hornets,Houston Rockets,-5.0
"Wed, Feb 27, 2019",Atlanta Hawks,Minnesota Timberwolves,8.0
"Wed, Feb 27, 2019",Brooklyn Nets,Washington Wizards,-9.0
"Wed, Feb 27, 2019",Miami Heat,Golden State Warriors,1.0
"Wed, Feb 27, 2019",Boston Celtics,Portland Trail Blazers,-5.0
"Wed, Feb 27, 2019",Memphis Grizzlies,Chicago Bulls,-2.0
"Wed, Feb 27, 2019",Dallas Mavericks,Indiana Pacers,9.0
"Wed, Feb 27, 2019",San Antonio Spurs,Detroit Pistons,12.0
"Wed, Feb 27, 2019",Utah Jazz,Los Angeles Clippers,6.0
"Wed, Feb 27, 2019",Sacramento Kings,Milwaukee Bucks,-1.0
"Wed, Feb 27, 2019",Los Angeles Lakers,New Orleans Pelicans,6.0
"Thu, Feb 28, 2019",Indiana Pacers,Minnesota Timberwolves,7.0
"Thu, Feb 28, 2019",Orlando Magic,Golden State Warriors,7.0
"Thu, Feb 28, 2019",New York Knicks,Cleveland Cavaliers,-7.0
"Thu, Feb 28, 2019",Houston Rockets,Miami Heat,3.0
"Thu, Feb 28, 2019",Oklahoma City Thunder,Philadelphia 76ers,-4.0
"Thu, Feb 28, 2019",Denver Nuggets,Utah Jazz,-7.0
"Fri, Mar 1, 2019",Atlanta Hawks,Chicago Bulls,-7.0
"Fri, Mar 1, 2019",Brooklyn Nets,Charlotte Hornets,-11.0
"Fri, Mar 1, 2019",Boston Celtics,Washington Wizards,11.0
"Fri, Mar 1, 2019",Toronto Raptors,Portland Trail Blazers,2.0
"Fri, Mar 1, 2019",Phoenix Suns,New Orleans Pelicans,-14.0
"Fri, Mar 1, 2019",Sacramento Kings,Los Angeles Clippers,-7.0
"Fri, Mar 1, 2019",Los Angeles Lakers,Milwaukee Bucks,-11.0
"Sat, Mar 2, 2019",Cleveland Cavaliers,Detroit Pistons,-36.0
"Sat, Mar 2, 2019",Indiana Pacers,Orlando Magic,-5.0
"Sat, Mar 2, 2019",Miami Heat,Brooklyn Nets,29.0
"Sat, Mar 2, 2019",Dallas Mavericks,Memphis Grizzlies,-30.0
"Sat, Mar 2, 2019",Philadelphia 76ers,Golden State Warriors,-3.0
"Sat, Mar 2, 2019",San Antonio Spurs,Oklahoma City Thunder,14.0
"Sat, Mar 2, 2019",Denver Nuggets,New Orleans Pelicans,-8.0
"Sat, Mar 2, 2019",Phoenix Suns,Los Angeles Lakers,9.0
"Sat, Mar 2, 2019",Utah Jazz,Milwaukee Bucks,4.0
"Sun, Mar 3, 2019",Charlotte Hornets,Portland Trail Blazers,-10.0
"Sun, Mar 3, 2019",Boston Celtics,Houston Rockets,-11.0
"Sun, Mar 3, 2019",Chicago Bulls,Atlanta Hawks,-5.0
"Sun, Mar 3, 2019",Los Angeles Clippers,New York Knicks,21.0
"Sun, Mar 3, 2019",Cleveland Cavaliers,Orlando Magic,14.0
"Sun, Mar 3, 2019",Detroit Pistons,Toronto Raptors,5.0
"Sun, Mar 3, 2019",Washington Wizards,Minnesota Timberwolves,14.0
"Sun, Mar 3, 2019",Oklahoma City Thunder,Memphis Grizzlies,4.0
"Mon, Mar 4, 2019",Brooklyn Nets,Dallas Mavericks,39.0
"Mon, Mar 4, 2019",Miami Heat,Atlanta Hawks,1.0
"Mon, Mar 4, 2019",San Antonio Spurs,Denver Nuggets,1.0
"Mon, Mar 4, 2019",Phoenix Suns,Milwaukee Bucks,9.0
"Mon, Mar 4, 2019",Utah Jazz,New Orleans Pelicans,-3.0
"Mon, Mar 4, 2019",Sacramento Kings,New York Knicks,7.0
"Mon, Mar 4, 2019",Los Angeles Lakers,Los Angeles Clippers,-8.0
"Tue, Mar 5, 2019",Indiana Pacers,Chicago Bulls,9.0
"Tue, Mar 5, 2019",Philadelphia 76ers,Orlando Magic,8.0
"Tue, Mar 5, 2019",Memphis Grizzlies,Portland Trail Blazers,9.0
"Tue, Mar 5, 2019",Minnesota Timberwolves,Oklahoma City Thunder,11.0
"Tue, Mar 5, 2019",Toronto Raptors,Houston Rockets,-12.0
"Tue, Mar 5, 2019",Golden State Warriors,Boston Celtics,-33.0
"Wed, Mar 6, 2019",Charlotte Hornets,Miami Heat,-7.0
"Wed, Mar 6, 2019",Detroit Pistons,Minnesota Timberwolves,17.0
"Wed, Mar 6, 2019",Washington Wizards,Dallas Mavericks,9.0
"Wed, Mar 6, 2019",Atlanta Hawks,San Antonio Spurs,-7.0
"Wed, Mar 6, 2019",Brooklyn Nets,Cleveland Cavaliers,6.0
"Wed, Mar 6, 2019",Chicago Bulls,Philadelphia 76ers,1.0
"Wed, Mar 6, 2019",New Orleans Pelicans,Utah Jazz,-10.0
"Wed, Mar 6, 2019",Phoenix Suns,New York Knicks,11.0
"Wed, Mar 6, 2019",Sacramento Kings,Boston Celtics,-2.0
"Wed, Mar 6, 2019",Los Angeles Lakers,Denver Nuggets,-16.0
"Thu, Mar 7, 2019",Milwaukee Bucks,Indiana Pacers,19.0
"Thu, Mar 7, 2019",Portland Trail Blazers,Oklahoma City Thunder,-8.0
"Fri, Mar 8, 2019",Charlotte Hornets,Washington Wizards,1.0
"Fri, Mar 8, 2019",Orlando Magic,Dallas Mavericks,5.0
"Fri, Mar 8, 2019",Chicago Bulls,Detroit Pistons,-8.0
"Fri, Mar 8, 2019",Houston Rockets,Philadelphia 76ers,16.0
"Fri, Mar 8, 2019",Memphis Grizzlies,Utah Jazz,10.0
"Fri, Mar 8, 2019",Miami Heat,Cleveland Cavaliers,16.0
"Fri, Mar 8, 2019",New Orleans Pelicans,Toronto Raptors,-23.0
"Fri, Mar 8, 2019",Golden State Warriors,Denver Nuggets,17.0
"Fri, Mar 8, 2019",Los Angeles Clippers,Oklahoma City Thunder,8.0
"Sat, Mar 9, 2019",New York Knicks,Sacramento Kings,-8.0
"Sat, Mar 9, 2019",Atlanta Hawks,Brooklyn Nets,-2.0
"Sat, Mar 9, 2019",Minnesota Timberwolves,Washington Wizards,5.0
"Sat, Mar 9, 2019",Los Angeles Lakers,Boston Celtics,-13.0
"Sat, Mar 9, 2019",Milwaukee Bucks,Charlotte Hornets,17.0
"Sat, Mar 9, 2019",Portland Trail Blazers,Phoenix Suns,7.0
"Sun, Mar 10, 2019",Detroit Pistons,Chicago Bulls,23.0
"Sun, Mar 10, 2019",Miami Heat,Toronto Raptors,-21.0
"Sun, Mar 10, 2019",Philadelphia 76ers,Indiana Pacers,17.0
"Sun, Mar 10, 2019",Atlanta Hawks,New Orleans Pelicans,12.0
"Sun, Mar 10, 2019",Memphis Grizzlies,Orlando Magic,8.0
"Sun, Mar 10, 2019",Dallas Mavericks,Houston Rockets,-1.0
"Sun, Mar 10, 2019",Minnesota Timberwolves,New York Knicks,11.0
"Sun, Mar 10, 2019",San Antonio Spurs,Milwaukee Bucks,7.0
"Sun, Mar 10, 2019",Golden State Warriors,Phoenix Suns,-4.0
"Mon, Mar 11, 2019",Cleveland Cavaliers,Toronto Raptors,25.0
"Mon, Mar 11, 2019",Washington Wizards,Sacramento Kings,6.0
"Mon, Mar 11, 2019",Brooklyn Nets,Detroit Pistons,28.0
"Mon, Mar 11, 2019",Houston Rockets,Charlotte Hornets,12.0
"Mon, Mar 11, 2019",Utah Jazz,Oklahoma City Thunder,-9.0
"Mon, Mar 11, 2019",Los Angeles Clippers,Boston Celtics,25.0
"Tue, Mar 12, 2019",Indiana Pacers,New York Knicks,5.0
"Tue, Mar 12, 2019",Philadelphia 76ers,Cleveland Cavaliers,7.0
"Tue, Mar 12, 2019",Chicago Bulls,Los Angeles Lakers,-16.0
"Tue, Mar 12, 2019",Dallas Mavericks,San Antonio Spurs,-7.0
"Tue, Mar 12, 2019",New Orleans Pelicans,Milwaukee Bucks,-17.0
"Tue, Mar 12, 2019",Denver Nuggets,Minnesota Timberwolves,26.0
"Tue, Mar 12, 2019",Los Angeles Clippers,Portland Trail Blazers,-21.0
"Wed, Mar 13, 2019",Oklahoma City Thunder,Brooklyn Nets,12.0
"Wed, Mar 13, 2019",Washington Wizards,Orlando Magic,10.0
"Wed, Mar 13, 2019",Atlanta Hawks,Memphis Grizzlies,21.0
"Wed, Mar 13, 2019",Miami Heat,Detroit Pistons,34.0
"Wed, Mar 13, 2019",Houston Rockets,Golden State Warriors,-2.0
"Wed, Mar 13, 2019",Phoenix Suns,Utah Jazz,-17.0
"Thu, Mar 14, 2019",Indiana Pacers,Oklahoma City Thunder,2.0
"Thu, Mar 14, 2019",Orlando Magic,Cleveland Cavaliers,29.0
"Thu, Mar 14, 2019",Boston Celtics,Sacramento Kings,6.0
"Thu, Mar 14, 2019",Toronto Raptors,Los Angeles Lakers,13.0
"Thu, Mar 14, 2019",Utah Jazz,Minnesota Timberwolves,20.0
"Thu, Mar 14, 2019",Denver Nuggets,Dallas Mavericks,1.0
"Fri, Mar 15, 2019",Detroit Pistons,Los Angeles Lakers,14.0
"Fri, Mar 15, 2019",Philadelphia 76ers,Sacramento Kings,9.0
"Fri, Mar 15, 2019",Washington Wizards,Charlotte Hornets,-6.0
"Fri, Mar 15, 2019",Houston Rockets,Phoenix Suns,6.0
"Fri, Mar 15, 2019",Miami Heat,Milwaukee Bucks,-15.0
"Fri, Mar 15, 2019",New Orleans Pelicans,Portland Trail Blazers,-12.0
"Fri, Mar 15, 2019",San Antonio Spurs,New York Knicks,26.0
"Fri, Mar 15, 2019",Los Angeles Clippers,Chicago Bulls,7.0
"Sat, Mar 16, 2019",Boston Celtics,Atlanta Hawks,9.0
"Sat, Mar 16, 2019",New Orleans Pelicans,Phoenix Suns,-2.0
"Sat, Mar 16, 2019",Washington Wizards,Memphis Grizzlies,7.0
"Sat, Mar 16, 2019",Dallas Mavericks,Cleveland Cavaliers,5.0
"Sat, Mar 16, 2019",Oklahoma City Thunder,Golden State Warriors,-22.0
"Sat, Mar 16, 2019",San Antonio Spurs,Portland Trail Blazers,5.0
"Sat, Mar 16, 2019",Denver Nuggets,Indiana Pacers,2.0
"Sat, Mar 16, 2019",Utah Jazz,Brooklyn Nets,16.0
"Sun, Mar 17, 2019",New York Knicks,Los Angeles Lakers,1.0
"Sun, Mar 17, 2019",Miami Heat,Charlotte Hornets,18.0
"Sun, Mar 17, 2019",Milwaukee Bucks,Philadelphia 76ers,-5.0
"Sun, Mar 17, 2019",Detroit Pistons,Toronto Raptors,3.0
"Sun, Mar 17, 2019",Orlando Magic,Atlanta Hawks,10.0
"Sun, Mar 17, 2019",Sacramento Kings,Chicago Bulls,27.0
"Sun, Mar 17, 2019",Houston Rockets,Minnesota Timberwolves,15.0
"Sun, Mar 17, 2019",Los Angeles Clippers,Brooklyn Nets,3.0
"Mon, Mar 18, 2019",Cleveland Cavaliers,Detroit Pistons,7.0
"Mon, Mar 18, 2019",Washington Wizards,Utah Jazz,-21.0
"Mon, Mar 18, 2019",Boston Celtics,Denver Nuggets,-9.0
"Mon, Mar 18, 2019",Toronto Raptors,New York Knicks,36.0
"Mon, Mar 18, 2019",Oklahoma City Thunder,Miami Heat,-9.0
"Mon, Mar 18, 2019",San Antonio Spurs,Golden State Warriors,6.0
"Mon, Mar 18, 2019",Dallas Mavericks,New Orleans Pelicans,-4.0
"Mon, Mar 18, 2019",Phoenix Suns,Chicago Bulls,-15.0
"Mon, Mar 18, 2019",Portland Trail Blazers,Indiana Pacers,8.0
"Tue, Mar 19, 2019",Charlotte Hornets,Philadelphia 76ers,-4.0
"Tue, Mar 19, 2019",Atlanta Hawks,Houston Rockets,-16.0
"Tue, Mar 19, 2019",Milwaukee Bucks,Los Angeles Lakers,14.0
"Tue, Mar 19, 2019",Minnesota Timberwolves,Golden State Warriors,-10.0
"Tue, Mar 19, 2019",Sacramento Kings,Brooklyn Nets,-2.0
"Tue, Mar 19, 2019",Los Angeles Clippers,Indiana Pacers,6.0
"Wed, Mar 20, 2019",Cleveland Cavaliers,Milwaukee Bucks,5.0
"Wed, Mar 20, 2019",Orlando Magic,New Orleans Pelicans,23.0
"Wed, Mar 20, 2019",Philadelphia 76ers,Boston Celtics,3.0
"Wed, Mar 20, 2019",New York Knicks,Utah Jazz,-21.0
"Wed, Mar 20, 2019",Chicago Bulls,Washington Wizards,6.0
"Wed, Mar 20, 2019",Memphis Grizzlies,Houston Rockets,1.0
"Wed, Mar 20, 2019",San Antonio Spurs,Miami Heat,-5.0
"Wed, Mar 20, 2019",Oklahoma City Thunder,Toronto Raptors,-9.0
"Wed, Mar 20, 2019",Portland Trail Blazers,Dallas Mavericks,8.0
"Thu, Mar 21, 2019",Charlotte Hornets,Minnesota Timberwolves,7.0
"Thu, Mar 21, 2019",Washington Wizards,Denver Nuggets,-5.0
"Thu, Mar 21, 2019",Atlanta Hawks,Utah Jazz,3.0
"Thu, Mar 21, 2019",Phoenix Suns,Detroit Pistons,-20.0
"Thu, Mar 21, 2019",Sacramento Kings,Dallas Mavericks,16.0
"Thu, Mar 21, 2019",Golden State Warriors,Indiana Pacers,23.0
"Fri, Mar 22, 2019",Orlando Magic,Memphis Grizzlies,4.0
"Fri, Mar 22, 2019",Cleveland Cavaliers,Los Angeles Clippers,-2.0
"Fri, Mar 22, 2019",New York Knicks,Denver Nuggets,-18.0
