Date,Home/Neutral,Visitor/Neutral,Diifference
"Mon, Feb 1, 2016",Atlanta Hawks,Dallas Mavericks,15.0
"Mon, Feb 1, 2016",New Orleans Pelicans,Memphis Grizzlies,-15.0
"Mon, Feb 1, 2016",Oklahoma City Thunder,Washington Wizards,16.0
"Mon, Feb 1, 2016",San Antonio Spurs,Orlando Magic,15.0
"Mon, Feb 1, 2016",Denver Nuggets,Toronto Raptors,19.0
"Mon, Feb 1, 2016",Utah Jazz,Chicago Bulls,9.0
"Mon, Feb 1, 2016",Sacramento Kings,Milwaukee Bucks,7.0
"Tue, Feb 2, 2016",New York Knicks,Boston Celtics,-8.0
"Tue, Feb 2, 2016",Houston Rockets,Miami Heat,13.0
"Tue, Feb 2, 2016",Phoenix Suns,Toronto Raptors,-7.0
"Tue, Feb 2, 2016",Portland Trail Blazers,Milwaukee Bucks,12.0
"Tue, Feb 2, 2016",Los Angeles Lakers,Minnesota Timberwolves,4.0
"Wed, Feb 3, 2016",Charlotte Hornets,Cleveland Cavaliers,9.0
"Wed, Feb 3, 2016",Philadelphia 76ers,Atlanta Hawks,-38.0
"Wed, Feb 3, 2016",Boston Celtics,Detroit Pistons,7.0
"Wed, Feb 3, 2016",Brooklyn Nets,Indiana Pacers,-14.0
"Wed, Feb 3, 2016",Oklahoma City Thunder,Orlando Magic,3.0
"Wed, Feb 3, 2016",Washington Wizards,Golden State Warriors,-13.0
"Wed, Feb 3, 2016",Dallas Mavericks,Miami Heat,-3.0
"Wed, Feb 3, 2016",San Antonio Spurs,New Orleans Pelicans,13.0
"Wed, Feb 3, 2016",Utah Jazz,Denver Nuggets,4.0
"Wed, Feb 3, 2016",Sacramento Kings,Chicago Bulls,-5.0
"Wed, Feb 3, 2016",Los Angeles Clippers,Minnesota Timberwolves,-6.0
"Thu, Feb 4, 2016",Detroit Pistons,New York Knicks,6.0
"Thu, Feb 4, 2016",Phoenix Suns,Houston Rockets,-6.0
"Thu, Feb 4, 2016",New Orleans Pelicans,Los Angeles Lakers,-3.0
"Thu, Feb 4, 2016",Portland Trail Blazers,Toronto Raptors,-7.0
"Fri, Feb 5, 2016",Atlanta Hawks,Indiana Pacers,6.0
"Fri, Feb 5, 2016",Charlotte Hornets,Miami Heat,-3.0
"Fri, Feb 5, 2016",Orlando Magic,Los Angeles Clippers,-14.0
"Fri, Feb 5, 2016",Washington Wizards,Philadelphia 76ers,12.0
"Fri, Feb 5, 2016",Brooklyn Nets,Sacramento Kings,9.0
"Fri, Feb 5, 2016",Cleveland Cavaliers,Boston Celtics,-1.0
"Fri, Feb 5, 2016",New York Knicks,Memphis Grizzlies,-6.0
"Fri, Feb 5, 2016",Denver Nuggets,Chicago Bulls,5.0
"Fri, Feb 5, 2016",Utah Jazz,Milwaukee Bucks,3.0
"Fri, Feb 5, 2016",Dallas Mavericks,San Antonio Spurs,-26.0
"Sat, Feb 6, 2016",Houston Rockets,Portland Trail Blazers,-17.0
"Sat, Feb 6, 2016",Charlotte Hornets,Washington Wizards,4.0
"Sat, Feb 6, 2016",Indiana Pacers,Detroit Pistons,8.0
"Sat, Feb 6, 2016",Cleveland Cavaliers,New Orleans Pelicans,15.0
"Sat, Feb 6, 2016",Philadelphia 76ers,Brooklyn Nets,5.0
"Sat, Feb 6, 2016",Memphis Grizzlies,Dallas Mavericks,-4.0
"Sat, Feb 6, 2016",Minnesota Timberwolves,Chicago Bulls,7.0
"Sat, Feb 6, 2016",San Antonio Spurs,Los Angeles Lakers,4.0
"Sat, Feb 6, 2016",Golden State Warriors,Oklahoma City Thunder,8.0
"Sat, Feb 6, 2016",Phoenix Suns,Utah Jazz,-9.0
"Sun, Feb 7, 2016",Boston Celtics,Sacramento Kings,9.0
"Sun, Feb 7, 2016",New York Knicks,Denver Nuggets,-5.0
"Sun, Feb 7, 2016",Orlando Magic,Atlanta Hawks,2.0
"Sun, Feb 7, 2016",Miami Heat,Los Angeles Clippers,-7.0
"Mon, Feb 8, 2016",Charlotte Hornets,Chicago Bulls,17.0
"Mon, Feb 8, 2016",Cleveland Cavaliers,Sacramento Kings,20.0
"Mon, Feb 8, 2016",Indiana Pacers,Los Angeles Lakers,2.0
"Mon, Feb 8, 2016",Philadelphia 76ers,Los Angeles Clippers,-6.0
"Mon, Feb 8, 2016",Brooklyn Nets,Denver Nuggets,1.0
"Mon, Feb 8, 2016",Detroit Pistons,Toronto Raptors,-14.0
"Mon, Feb 8, 2016",Atlanta Hawks,Orlando Magic,-7.0
"Mon, Feb 8, 2016",Memphis Grizzlies,Portland Trail Blazers,-6.0
"Mon, Feb 8, 2016",Minnesota Timberwolves,New Orleans Pelicans,-14.0
"Mon, Feb 8, 2016",Phoenix Suns,Oklahoma City Thunder,-16.0
"Tue, Feb 9, 2016",Miami Heat,San Antonio Spurs,-18.0
"Tue, Feb 9, 2016",Milwaukee Bucks,Boston Celtics,1.0
"Tue, Feb 9, 2016",New York Knicks,Washington Wizards,-3.0
"Tue, Feb 9, 2016",Dallas Mavericks,Utah Jazz,-2.0
"Tue, Feb 9, 2016",Golden State Warriors,Houston Rockets,13.0
"Wed, Feb 10, 2016",Indiana Pacers,Charlotte Hornets,-22.0
"Wed, Feb 10, 2016",Orlando Magic,San Antonio Spurs,-2.0
"Wed, Feb 10, 2016",Philadelphia 76ers,Sacramento Kings,-4.0
"Wed, Feb 10, 2016",Boston Celtics,Los Angeles Clippers,5.0
"Wed, Feb 10, 2016",Brooklyn Nets,Memphis Grizzlies,-19.0
"Wed, Feb 10, 2016",Detroit Pistons,Denver Nuggets,-11.0
"Wed, Feb 10, 2016",Chicago Bulls,Atlanta Hawks,-23.0
"Wed, Feb 10, 2016",Cleveland Cavaliers,Los Angeles Lakers,9.0
"Wed, Feb 10, 2016",Minnesota Timberwolves,Toronto Raptors,5.0
"Wed, Feb 10, 2016",New Orleans Pelicans,Utah Jazz,4.0
"Wed, Feb 10, 2016",Phoenix Suns,Golden State Warriors,-8.0
"Wed, Feb 10, 2016",Portland Trail Blazers,Houston Rockets,13.0
"Thu, Feb 11, 2016",Milwaukee Bucks,Washington Wizards,7.0
"Thu, Feb 11, 2016",Oklahoma City Thunder,New Orleans Pelicans,26.0
"Thu, Feb 18, 2016",Washington Wizards,Utah Jazz,14.0
"Thu, Feb 18, 2016",Cleveland Cavaliers,Chicago Bulls,11.0
"Thu, Feb 18, 2016",Los Angeles Clippers,San Antonio Spurs,19.0
"Fri, Feb 19, 2016",Orlando Magic,Dallas Mavericks,6.0
"Fri, Feb 19, 2016",Washington Wizards,Detroit Pistons,12.0
"Fri, Feb 19, 2016",Brooklyn Nets,New York Knicks,11.0
"Fri, Feb 19, 2016",Atlanta Hawks,Miami Heat,-4.0
"Fri, Feb 19, 2016",Chicago Bulls,Toronto Raptors,10.0
"Fri, Feb 19, 2016",Memphis Grizzlies,Minnesota Timberwolves,5.0
"Fri, Feb 19, 2016",Milwaukee Bucks,Charlotte Hornets,-3.0
"Fri, Feb 19, 2016",New Orleans Pelicans,Philadelphia 76ers,7.0
"Fri, Feb 19, 2016",Oklahoma City Thunder,Indiana Pacers,-3.0
"Fri, Feb 19, 2016",Phoenix Suns,Houston Rockets,-16.0
"Fri, Feb 19, 2016",Portland Trail Blazers,Golden State Warriors,32.0
"Fri, Feb 19, 2016",Sacramento Kings,Denver Nuggets,6.0
"Fri, Feb 19, 2016",Los Angeles Lakers,San Antonio Spurs,-6.0
"Fri, Feb 19, 2016",Utah Jazz,Boston Celtics,18.0
"Sat, Feb 20, 2016",Atlanta Hawks,Milwaukee Bucks,-8.0
"Sat, Feb 20, 2016",Miami Heat,Washington Wizards,20.0
"Sat, Feb 20, 2016",Minnesota Timberwolves,New York Knicks,-8.0
"Sat, Feb 20, 2016",Los Angeles Clippers,Golden State Warriors,-3.0
"Sun, Feb 21, 2016",Detroit Pistons,New Orleans Pelicans,-5.0
"Sun, Feb 21, 2016",Oklahoma City Thunder,Cleveland Cavaliers,-23.0
"Sun, Feb 21, 2016",Denver Nuggets,Boston Celtics,-20.0
"Sun, Feb 21, 2016",Phoenix Suns,San Antonio Spurs,-7.0
"Sun, Feb 21, 2016",Brooklyn Nets,Charlotte Hornets,-8.0
"Sun, Feb 21, 2016",Orlando Magic,Indiana Pacers,-3.0
"Sun, Feb 21, 2016",Toronto Raptors,Memphis Grizzlies,13.0
"Sun, Feb 21, 2016",Dallas Mavericks,Philadelphia 76ers,26.0
"Sun, Feb 21, 2016",Chicago Bulls,Los Angeles Lakers,11.0
"Sun, Feb 21, 2016",Portland Trail Blazers,Utah Jazz,4.0
"Mon, Feb 22, 2016",Cleveland Cavaliers,Detroit Pistons,-8.0
"Mon, Feb 22, 2016",Miami Heat,Indiana Pacers,8.0
"Mon, Feb 22, 2016",New York Knicks,Toronto Raptors,-27.0
"Mon, Feb 22, 2016",Atlanta Hawks,Golden State Warriors,-10.0
"Mon, Feb 22, 2016",Milwaukee Bucks,Los Angeles Lakers,7.0
"Mon, Feb 22, 2016",Minnesota Timberwolves,Boston Celtics,2.0
"Mon, Feb 22, 2016",Los Angeles Clippers,Phoenix Suns,40.0
"Tue, Feb 23, 2016",Philadelphia 76ers,Orlando Magic,-9.0
"Tue, Feb 23, 2016",Washington Wizards,New Orleans Pelicans,20.0
"Tue, Feb 23, 2016",Denver Nuggets,Sacramento Kings,-4.0
"Tue, Feb 23, 2016",Utah Jazz,Houston Rockets,3.0
"Tue, Feb 23, 2016",Portland Trail Blazers,Brooklyn Nets,8.0
"Wed, Feb 24, 2016",Cleveland Cavaliers,Charlotte Hornets,11.0
"Wed, Feb 24, 2016",Indiana Pacers,New York Knicks,3.0
"Wed, Feb 24, 2016",Detroit Pistons,Philadelphia 76ers,20.0
"Wed, Feb 24, 2016",Miami Heat,Golden State Warriors,-6.0
"Wed, Feb 24, 2016",Toronto Raptors,Minnesota Timberwolves,9.0
"Wed, Feb 24, 2016",Chicago Bulls,Washington Wizards,5.0
"Wed, Feb 24, 2016",Memphis Grizzlies,Los Angeles Lakers,9.0
"Wed, Feb 24, 2016",Dallas Mavericks,Oklahoma City Thunder,-13.0
"Wed, Feb 24, 2016",Los Angeles Clippers,Denver Nuggets,-6.0
"Wed, Feb 24, 2016",Sacramento Kings,San Antonio Spurs,-16.0
"Thu, Feb 25, 2016",Orlando Magic,Golden State Warriors,-16.0
"Thu, Feb 25, 2016",Boston Celtics,Milwaukee Bucks,5.0
"Thu, Feb 25, 2016",New Orleans Pelicans,Oklahoma City Thunder,4.0
"Thu, Feb 25, 2016",Phoenix Suns,Brooklyn Nets,-10.0
"Thu, Feb 25, 2016",Portland Trail Blazers,Houston Rockets,-14.0
"Thu, Feb 25, 2016",Utah Jazz,San Antonio Spurs,-18.0
"Fri, Feb 26, 2016",Indiana Pacers,Charlotte Hornets,-1.0
"Fri, Feb 26, 2016",Philadelphia 76ers,Washington Wizards,-9.0
"Fri, Feb 26, 2016",New York Knicks,Orlando Magic,13.0
"Fri, Feb 26, 2016",Toronto Raptors,Cleveland Cavaliers,2.0
"Fri, Feb 26, 2016",Atlanta Hawks,Chicago Bulls,15.0
"Fri, Feb 26, 2016",Dallas Mavericks,Denver Nuggets,6.0
"Fri, Feb 26, 2016",Sacramento Kings,Los Angeles Clippers,-10.0
"Fri, Feb 26, 2016",Los Angeles Lakers,Memphis Grizzlies,-17.0
"Sat, Feb 27, 2016",Boston Celtics,Miami Heat,12.0
"Sat, Feb 27, 2016",New Orleans Pelicans,Minnesota Timberwolves,-2.0
"Sat, Feb 27, 2016",Chicago Bulls,Portland Trail Blazers,-8.0
"Sat, Feb 27, 2016",Houston Rockets,San Antonio Spurs,-10.0
"Sat, Feb 27, 2016",Milwaukee Bucks,Detroit Pistons,-11.0
"Sat, Feb 27, 2016",Oklahoma City Thunder,Golden State Warriors,-3.0
"Sat, Feb 27, 2016",Phoenix Suns,Memphis Grizzlies,5.0
"Sat, Feb 27, 2016",Utah Jazz,Brooklyn Nets,-2.0
"Sun, Feb 28, 2016",Washington Wizards,Cleveland Cavaliers,14.0
"Sun, Feb 28, 2016",Atlanta Hawks,Charlotte Hornets,11.0
"Sun, Feb 28, 2016",Detroit Pistons,Toronto Raptors,13.0
"Sun, Feb 28, 2016",Indiana Pacers,Portland Trail Blazers,-9.0
"Sun, Feb 28, 2016",Orlando Magic,Philadelphia 76ers,14.0
"Sun, Feb 28, 2016",Dallas Mavericks,Minnesota Timberwolves,27.0
"Sun, Feb 28, 2016",New York Knicks,Miami Heat,-17.0
"Mon, Feb 29, 2016",Cleveland Cavaliers,Indiana Pacers,4.0
"Mon, Feb 29, 2016",Washington Wizards,Philadelphia 76ers,8.0
"Mon, Feb 29, 2016",Boston Celtics,Utah Jazz,5.0
"Mon, Feb 29, 2016",Milwaukee Bucks,Houston Rockets,7.0
"Mon, Feb 29, 2016",Denver Nuggets,Memphis Grizzlies,-7.0
"Mon, Feb 29, 2016",Sacramento Kings,Oklahoma City Thunder,-15.0
"Mon, Feb 29, 2016",Los Angeles Clippers,Brooklyn Nets,10.0
"Tue, Mar 1, 2016",Charlotte Hornets,Phoenix Suns,34.0
"Tue, Mar 1, 2016",Miami Heat,Chicago Bulls,18.0
"Tue, Mar 1, 2016",New York Knicks,Portland Trail Blazers,-19.0
"Tue, Mar 1, 2016",Dallas Mavericks,Orlando Magic,13.0
"Tue, Mar 1, 2016",Golden State Warriors,Atlanta Hawks,4.0
"Tue, Mar 1, 2016",Los Angeles Lakers,Brooklyn Nets,6.0
"Wed, Mar 2, 2016",Orlando Magic,Chicago Bulls,13.0
"Wed, Mar 2, 2016",Philadelphia 76ers,Charlotte Hornets,-20.0
"Wed, Mar 2, 2016",Boston Celtics,Portland Trail Blazers,23.0
"Wed, Mar 2, 2016",Toronto Raptors,Utah Jazz,10.0
"Wed, Mar 2, 2016",Houston Rockets,New Orleans Pelicans,5.0
"Wed, Mar 2, 2016",Memphis Grizzlies,Sacramento Kings,6.0
"Wed, Mar 2, 2016",Milwaukee Bucks,Indiana Pacers,-5.0
"Wed, Mar 2, 2016",Minnesota Timberwolves,Washington Wizards,-6.0
"Wed, Mar 2, 2016",San Antonio Spurs,Detroit Pistons,16.0
"Wed, Mar 2, 2016",Denver Nuggets,Los Angeles Lakers,10.0
"Wed, Mar 2, 2016",Los Angeles Clippers,Oklahoma City Thunder,5.0
"Thu, Mar 3, 2016",Miami Heat,Phoenix Suns,16.0
"Thu, Mar 3, 2016",New Orleans Pelicans,San Antonio Spurs,-8.0
"Thu, Mar 3, 2016",Dallas Mavericks,Sacramento Kings,-3.0
"Thu, Mar 3, 2016",Golden State Warriors,Oklahoma City Thunder,15.0
"Fri, Mar 4, 2016",Charlotte Hornets,Indiana Pacers,7.0
"Fri, Mar 4, 2016",Orlando Magic,Phoenix Suns,-18.0
"Fri, Mar 4, 2016",Philadelphia 76ers,Miami Heat,-10.0
"Fri, Mar 4, 2016",Boston Celtics,New York Knicks,1.0
"Fri, Mar 4, 2016",Toronto Raptors,Portland Trail Blazers,2.0
"Fri, Mar 4, 2016",Cleveland Cavaliers,Washington Wizards,25.0
"Fri, Mar 4, 2016",Memphis Grizzlies,Utah Jazz,6.0
"Fri, Mar 4, 2016",Milwaukee Bucks,Minnesota Timberwolves,15.0
"Fri, Mar 4, 2016",Denver Nuggets,Brooklyn Nets,-1.0
"Fri, Mar 4, 2016",Los Angeles Lakers,Atlanta Hawks,-29.0
"Sat, Mar 5, 2016",Cleveland Cavaliers,Boston Celtics,17.0
"Sat, Mar 5, 2016",New Orleans Pelicans,Utah Jazz,-12.0
"Sat, Mar 5, 2016",New York Knicks,Detroit Pistons,13.0
"Sat, Mar 5, 2016",Washington Wizards,Indiana Pacers,-1.0
"Sat, Mar 5, 2016",Minnesota Timberwolves,Brooklyn Nets,14.0
"Sat, Mar 5, 2016",Chicago Bulls,Houston Rockets,8.0
"Sat, Mar 5, 2016",San Antonio Spurs,Sacramento Kings,10.0
"Sat, Mar 5, 2016",Los Angeles Clippers,Atlanta Hawks,-10.0
"Sun, Mar 6, 2016",Los Angeles Lakers,Golden State Warriors,17.0
"Sun, Mar 6, 2016",Milwaukee Bucks,Oklahoma City Thunder,-8.0
"Sun, Mar 6, 2016",Memphis Grizzlies,Phoenix Suns,-9.0
"Sun, Mar 6, 2016",Denver Nuggets,Dallas Mavericks,2.0
"Sun, Mar 6, 2016",Detroit Pistons,Portland Trail Blazers,20.0
"Sun, Mar 6, 2016",Miami Heat,Philadelphia 76ers,5.0
"Sun, Mar 6, 2016",Toronto Raptors,Houston Rockets,-6.0
"Mon, Mar 7, 2016",Charlotte Hornets,Minnesota Timberwolves,5.0
"Mon, Mar 7, 2016",Cleveland Cavaliers,Memphis Grizzlies,-3.0
"Mon, Mar 7, 2016",Indiana Pacers,San Antonio Spurs,8.0
"Mon, Mar 7, 2016",Chicago Bulls,Milwaukee Bucks,10.0
"Mon, Mar 7, 2016",New Orleans Pelicans,Sacramento Kings,3.0
"Mon, Mar 7, 2016",Dallas Mavericks,Los Angeles Clippers,-19.0
"Mon, Mar 7, 2016",Golden State Warriors,Orlando Magic,6.0
"Tue, Mar 8, 2016",Toronto Raptors,Brooklyn Nets,5.0
"Tue, Mar 8, 2016",Minnesota Timberwolves,San Antonio Spurs,-25.0
"Tue, Mar 8, 2016",Denver Nuggets,New York Knicks,16.0
"Tue, Mar 8, 2016",Utah Jazz,Atlanta Hawks,-7.0
"Tue, Mar 8, 2016",Portland Trail Blazers,Washington Wizards,7.0
"Tue, Mar 8, 2016",Los Angeles Lakers,Orlando Magic,9.0
"Wed, Mar 9, 2016",Boston Celtics,Memphis Grizzlies,20.0
"Wed, Mar 9, 2016",Charlotte Hornets,New Orleans Pelicans,9.0
"Wed, Mar 9, 2016",Philadelphia 76ers,Houston Rockets,-14.0
"Wed, Mar 9, 2016",Milwaukee Bucks,Miami Heat,6.0
"Wed, Mar 9, 2016",Dallas Mavericks,Detroit Pistons,-6.0
"Wed, Mar 9, 2016",Phoenix Suns,New York Knicks,-31.0
"Wed, Mar 9, 2016",Oklahoma City Thunder,Los Angeles Clippers,12.0
"Wed, Mar 9, 2016",Sacramento Kings,Cleveland Cavaliers,-9.0
"Wed, Mar 9, 2016",Golden State Warriors,Utah Jazz,21.0
"Thu, Mar 10, 2016",Toronto Raptors,Atlanta Hawks,8.0
"Thu, Mar 10, 2016",San Antonio Spurs,Chicago Bulls,8.0
"Thu, Mar 10, 2016",Denver Nuggets,Phoenix Suns,18.0
"Thu, Mar 10, 2016",Los Angeles Lakers,Cleveland Cavaliers,-12.0
"Fri, Mar 11, 2016",Charlotte Hornets,Detroit Pistons,15.0
"Fri, Mar 11, 2016",Philadelphia 76ers,Brooklyn Nets,6.0
"Fri, Mar 11, 2016",Boston Celtics,Houston Rockets,-4.0
"Fri, Mar 11, 2016",Chicago Bulls,Miami Heat,-22.0
"Fri, Mar 11, 2016",Memphis Grizzlies,New Orleans Pelicans,7.0
"Fri, Mar 11, 2016",Oklahoma City Thunder,Minnesota Timberwolves,-3.0
"Fri, Mar 11, 2016",Utah Jazz,Washington Wizards,21.0
"Fri, Mar 11, 2016",Sacramento Kings,Orlando Magic,-7.0
"Fri, Mar 11, 2016",Golden State Warriors,Portland Trail Blazers,16.0
"Fri, Mar 11, 2016",Los Angeles Clippers,New York Knicks,7.0
"Sat, Mar 12, 2016",Dallas Mavericks,Indiana Pacers,-7.0
"Sat, Mar 12, 2016",Charlotte Hornets,Houston Rockets,16.0
"Sat, Mar 12, 2016",Philadelphia 76ers,Detroit Pistons,-14.0
"Sat, Mar 12, 2016",Toronto Raptors,Miami Heat,8.0
"Sat, Mar 12, 2016",Atlanta Hawks,Memphis Grizzlies,12.0
"Sat, Mar 12, 2016",Milwaukee Bucks,New Orleans Pelicans,11.0
"Sat, Mar 12, 2016",San Antonio Spurs,Oklahoma City Thunder,8.0
"Sat, Mar 12, 2016",Denver Nuggets,Washington Wizards,16.0
"Sat, Mar 12, 2016",Golden State Warriors,Phoenix Suns,7.0
"Sat, Mar 12, 2016",Portland Trail Blazers,Orlando Magic,37.0
"Sun, Mar 13, 2016",Los Angeles Clippers,Cleveland Cavaliers,-24.0
"Sun, Mar 13, 2016",Atlanta Hawks,Indiana Pacers,29.0
"Sun, Mar 13, 2016",Sacramento Kings,Utah Jazz,-9.0
"Sun, Mar 13, 2016",Brooklyn Nets,Milwaukee Bucks,-9.0
"Sun, Mar 13, 2016",Los Angeles Lakers,New York Knicks,-3.0
"Mon, Mar 14, 2016",Charlotte Hornets,Dallas Mavericks,-11.0
"Mon, Mar 14, 2016",Miami Heat,Denver Nuggets,5.0
"Mon, Mar 14, 2016",Toronto Raptors,Chicago Bulls,-2.0
"Mon, Mar 14, 2016",Houston Rockets,Memphis Grizzlies,49.0
"Mon, Mar 14, 2016",Oklahoma City Thunder,Portland Trail Blazers,34.0
"Mon, Mar 14, 2016",Washington Wizards,Detroit Pistons,43.0
"Mon, Mar 14, 2016",Phoenix Suns,Minnesota Timberwolves,3.0
"Mon, Mar 14, 2016",Golden State Warriors,New Orleans Pelicans,18.0
"Mon, Mar 14, 2016",Utah Jazz,Cleveland Cavaliers,9.0
"Tue, Mar 15, 2016",Indiana Pacers,Boston Celtics,5.0
"Tue, Mar 15, 2016",Orlando Magic,Denver Nuggets,6.0
"Tue, Mar 15, 2016",Brooklyn Nets,Philadelphia 76ers,17.0
"Tue, Mar 15, 2016",Milwaukee Bucks,Toronto Raptors,-18.0
"Tue, Mar 15, 2016",San Antonio Spurs,Los Angeles Clippers,21.0
"Tue, Mar 15, 2016",Los Angeles Lakers,Sacramento Kings,-8.0
"Wed, Mar 16, 2016",Boston Celtics,Oklahoma City Thunder,-21.0
"Wed, Mar 16, 2016",Charlotte Hornets,Orlando Magic,8.0
"Wed, Mar 16, 2016",Cleveland Cavaliers,Dallas Mavericks,1.0
"Wed, Mar 16, 2016",Washington Wizards,Chicago Bulls,21.0
"Wed, Mar 16, 2016",Detroit Pistons,Atlanta Hawks,-4.0
"Wed, Mar 16, 2016",Memphis Grizzlies,Minnesota Timberwolves,-6.0
"Wed, Mar 16, 2016",Houston Rockets,Los Angeles Clippers,-16.0
"Wed, Mar 16, 2016",Sacramento Kings,New Orleans Pelicans,-15.0
"Wed, Mar 16, 2016",Golden State Warriors,New York Knicks,36.0
"Thu, Mar 17, 2016",Indiana Pacers,Toronto Raptors,-7.0
"Thu, Mar 17, 2016",Philadelphia 76ers,Washington Wizards,-5.0
"Thu, Mar 17, 2016",Miami Heat,Charlotte Hornets,-3.0
"Thu, Mar 17, 2016",Atlanta Hawks,Denver Nuggets,18.0
"Thu, Mar 17, 2016",Chicago Bulls,Brooklyn Nets,16.0
"Thu, Mar 17, 2016",Milwaukee Bucks,Memphis Grizzlies,10.0
"Thu, Mar 17, 2016",San Antonio Spurs,Portland Trail Blazers,8.0
"Thu, Mar 17, 2016",Utah Jazz,Phoenix Suns,34.0
"Fri, Mar 18, 2016",Orlando Magic,Cleveland Cavaliers,-6.0
"Fri, Mar 18, 2016",Philadelphia 76ers,Oklahoma City Thunder,-14.0
"Fri, Mar 18, 2016",Detroit Pistons,Sacramento Kings,7.0
"Fri, Mar 18, 2016",Toronto Raptors,Boston Celtics,14.0
"Fri, Mar 18, 2016",Houston Rockets,Minnesota Timberwolves,5.0
"Fri, Mar 18, 2016",New Orleans Pelicans,Portland Trail Blazers,-5.0
"Fri, Mar 18, 2016",Dallas Mavericks,Golden State Warriors,-18.0
"Fri, Mar 18, 2016",Los Angeles Lakers,Phoenix Suns,-5.0
"Sat, Mar 19, 2016",Charlotte Hornets,Denver Nuggets,-8.0
"Sat, Mar 19, 2016",Detroit Pistons,Brooklyn Nets,12.0
"Sat, Mar 19, 2016",Indiana Pacers,Oklahoma City Thunder,-4.0
"Sat, Mar 19, 2016",Washington Wizards,New York Knicks,10.0
"Sat, Mar 19, 2016",Atlanta Hawks,Houston Rockets,12.0
"Sat, Mar 19, 2016",Miami Heat,Cleveland Cavaliers,21.0
"Sat, Mar 19, 2016",Chicago Bulls,Utah Jazz,7.0
"Sat, Mar 19, 2016",Memphis Grizzlies,Los Angeles Clippers,11.0
"Sat, Mar 19, 2016",San Antonio Spurs,Golden State Warriors,8.0
"Sun, Mar 20, 2016",Dallas Mavericks,Portland Trail Blazers,12.0
"Sun, Mar 20, 2016",Toronto Raptors,Orlando Magic,5.0
"Sun, Mar 20, 2016",New Orleans Pelicans,Los Angeles Clippers,4.0
"Sun, Mar 20, 2016",Philadelphia 76ers,Boston Celtics,-15.0
"Sun, Mar 20, 2016",Milwaukee Bucks,Utah Jazz,-9.0
"Sun, Mar 20, 2016",New York Knicks,Sacramento Kings,-8.0
"Mon, Mar 21, 2016",Charlotte Hornets,San Antonio Spurs,3.0
"Mon, Mar 21, 2016",Cleveland Cavaliers,Denver Nuggets,33.0
"Mon, Mar 21, 2016",Indiana Pacers,Philadelphia 76ers,16.0
"Mon, Mar 21, 2016",Boston Celtics,Orlando Magic,11.0
"Mon, Mar 21, 2016",Detroit Pistons,Milwaukee Bucks,1.0
"Mon, Mar 21, 2016",Atlanta Hawks,Washington Wizards,-15.0
"Mon, Mar 21, 2016",Chicago Bulls,Sacramento Kings,7.0
"Mon, Mar 21, 2016",Minnesota Timberwolves,Golden State Warriors,-5.0
"Mon, Mar 21, 2016",Phoenix Suns,Memphis Grizzlies,-6.0
"Tue, Mar 22, 2016",Brooklyn Nets,Charlotte Hornets,-5.0
"Tue, Mar 22, 2016",New Orleans Pelicans,Miami Heat,-14.0
"Tue, Mar 22, 2016",Oklahoma City Thunder,Houston Rockets,4.0
"Tue, Mar 22, 2016",Los Angeles Lakers,Memphis Grizzlies,7.0
"Wed, Mar 23, 2016",Cleveland Cavaliers,Milwaukee Bucks,9.0
"Wed, Mar 23, 2016",Washington Wizards,Atlanta Hawks,-21.0
"Wed, Mar 23, 2016",Boston Celtics,Toronto Raptors,12.0
"Wed, Mar 23, 2016",Detroit Pistons,Orlando Magic,16.0
"Wed, Mar 23, 2016",Chicago Bulls,New York Knicks,-8.0
"Wed, Mar 23, 2016",Houston Rockets,Utah Jazz,-2.0
"Wed, Mar 23, 2016",Minnesota Timberwolves,Sacramento Kings,9.0
"Wed, Mar 23, 2016",San Antonio Spurs,Miami Heat,24.0
"Wed, Mar 23, 2016",Denver Nuggets,Philadelphia 76ers,1.0
"Wed, Mar 23, 2016",Phoenix Suns,Los Angeles Lakers,12.0
"Wed, Mar 23, 2016",Portland Trail Blazers,Dallas Mavericks,6.0
"Wed, Mar 23, 2016",Golden State Warriors,Los Angeles Clippers,16.0
"Thu, Mar 24, 2016",Indiana Pacers,New Orleans Pelicans,8.0
"Thu, Mar 24, 2016",Brooklyn Nets,Cleveland Cavaliers,9.0
"Thu, Mar 24, 2016",New York Knicks,Chicago Bulls,12.0
"Thu, Mar 24, 2016",Oklahoma City Thunder,Utah Jazz,22.0
"Thu, Mar 24, 2016",Los Angeles Clippers,Portland Trail Blazers,2.0
"Fri, Mar 25, 2016",Washington Wizards,Minnesota Timberwolves,-3.0
"Fri, Mar 25, 2016",Detroit Pistons,Charlotte Hornets,7.0
"Fri, Mar 25, 2016",Atlanta Hawks,Milwaukee Bucks,11.0
"Fri, Mar 25, 2016",Houston Rockets,Toronto Raptors,3.0
"Fri, Mar 25, 2016",Miami Heat,Orlando Magic,11.0
"Fri, Mar 25, 2016",San Antonio Spurs,Memphis Grizzlies,6.0
"Fri, Mar 25, 2016",Sacramento Kings,Phoenix Suns,22.0
"Fri, Mar 25, 2016",Golden State Warriors,Dallas Mavericks,8.0
"Fri, Mar 25, 2016",Los Angeles Lakers,Denver Nuggets,-11.0
"Sat, Mar 26, 2016",Brooklyn Nets,Indiana Pacers,10.0
