Date,Home/Neutral,Visitor/Neutral,Diifference
"Mon, Feb 2, 2015",Oklahoma City Thunder,Orlando Magic,7.0
"Mon, Feb 2, 2015",Dallas Mavericks,Minnesota Timberwolves,6.0
"Mon, Feb 2, 2015",Phoenix Suns,Memphis Grizzlies,-1.0
"Tue, Feb 3, 2015",Philadelphia 76ers,Denver Nuggets,7.0
"Tue, Feb 3, 2015",Detroit Pistons,Miami Heat,17.0
"Tue, Feb 3, 2015",New York Knicks,Boston Celtics,-11.0
"Tue, Feb 3, 2015",Portland Trail Blazers,Utah Jazz,1.0
"Tue, Feb 3, 2015",Sacramento Kings,Golden State Warriors,-25.0
"Wed, Feb 4, 2015",Indiana Pacers,Detroit Pistons,5.0
"Wed, Feb 4, 2015",Atlanta Hawks,Washington Wizards,9.0
"Wed, Feb 4, 2015",Boston Celtics,Denver Nuggets,4.0
"Wed, Feb 4, 2015",Toronto Raptors,Brooklyn Nets,-16.0
"Wed, Feb 4, 2015",Houston Rockets,Chicago Bulls,11.0
"Wed, Feb 4, 2015",Milwaukee Bucks,Los Angeles Lakers,8.0
"Wed, Feb 4, 2015",Minnesota Timberwolves,Miami Heat,1.0
"Wed, Feb 4, 2015",New Orleans Pelicans,Oklahoma City Thunder,-11.0
"Wed, Feb 4, 2015",San Antonio Spurs,Orlando Magic,7.0
"Wed, Feb 4, 2015",Utah Jazz,Memphis Grizzlies,-10.0
"Wed, Feb 4, 2015",Golden State Warriors,Dallas Mavericks,14.0
"Thu, Feb 5, 2015",Charlotte Hornets,Washington Wizards,7.0
"Thu, Feb 5, 2015",Cleveland Cavaliers,Los Angeles Clippers,11.0
"Thu, Feb 5, 2015",Sacramento Kings,Dallas Mavericks,-23.0
"Thu, Feb 5, 2015",Portland Trail Blazers,Phoenix Suns,21.0
"Fri, Feb 6, 2015",Brooklyn Nets,New York Knicks,4.0
"Fri, Feb 6, 2015",Indiana Pacers,Cleveland Cavaliers,4.0
"Fri, Feb 6, 2015",Orlando Magic,Los Angeles Lakers,6.0
"Fri, Feb 6, 2015",Toronto Raptors,Los Angeles Clippers,16.0
"Fri, Feb 6, 2015",Atlanta Hawks,Golden State Warriors,8.0
"Fri, Feb 6, 2015",Boston Celtics,Philadelphia 76ers,11.0
"Fri, Feb 6, 2015",Detroit Pistons,Denver Nuggets,10.0
"Fri, Feb 6, 2015",Houston Rockets,Milwaukee Bucks,6.0
"Fri, Feb 6, 2015",Minnesota Timberwolves,Memphis Grizzlies,1.0
"Fri, Feb 6, 2015",Oklahoma City Thunder,New Orleans Pelicans,-3.0
"Fri, Feb 6, 2015",Phoenix Suns,Utah Jazz,7.0
"Fri, Feb 6, 2015",San Antonio Spurs,Miami Heat,13.0
"Sat, Feb 7, 2015",New Orleans Pelicans,Chicago Bulls,-35.0
"Sat, Feb 7, 2015",Washington Wizards,Brooklyn Nets,37.0
"Sat, Feb 7, 2015",New York Knicks,Golden State Warriors,-14.0
"Sat, Feb 7, 2015",Philadelphia 76ers,Charlotte Hornets,8.0
"Sat, Feb 7, 2015",Dallas Mavericks,Portland Trail Blazers,10.0
"Sat, Feb 7, 2015",Milwaukee Bucks,Boston Celtics,3.0
"Sat, Feb 7, 2015",Utah Jazz,Sacramento Kings,12.0
"Sun, Feb 8, 2015",Oklahoma City Thunder,Los Angeles Clippers,23.0
"Sun, Feb 8, 2015",Cleveland Cavaliers,Los Angeles Lakers,15.0
"Sun, Feb 8, 2015",Charlotte Hornets,Indiana Pacers,-1.0
"Sun, Feb 8, 2015",Detroit Pistons,Minnesota Timberwolves,-11.0
"Sun, Feb 8, 2015",Memphis Grizzlies,Atlanta Hawks,6.0
"Sun, Feb 8, 2015",Orlando Magic,Chicago Bulls,-1.0
"Sun, Feb 8, 2015",Houston Rockets,Portland Trail Blazers,-11.0
"Sun, Feb 8, 2015",Toronto Raptors,San Antonio Spurs,5.0
"Sun, Feb 8, 2015",Sacramento Kings,Phoenix Suns,2.0
"Mon, Feb 9, 2015",Indiana Pacers,San Antonio Spurs,-2.0
"Mon, Feb 9, 2015",Philadelphia 76ers,Golden State Warriors,-5.0
"Mon, Feb 9, 2015",Washington Wizards,Orlando Magic,16.0
"Mon, Feb 9, 2015",Miami Heat,New York Knicks,14.0
"Mon, Feb 9, 2015",Milwaukee Bucks,Brooklyn Nets,6.0
"Mon, Feb 9, 2015",Minnesota Timberwolves,Atlanta Hawks,-12.0
"Mon, Feb 9, 2015",New Orleans Pelicans,Utah Jazz,-4.0
"Mon, Feb 9, 2015",Dallas Mavericks,Los Angeles Clippers,-17.0
"Mon, Feb 9, 2015",Denver Nuggets,Oklahoma City Thunder,-10.0
"Tue, Feb 10, 2015",Charlotte Hornets,Detroit Pistons,-28.0
"Tue, Feb 10, 2015",Chicago Bulls,Sacramento Kings,18.0
"Tue, Feb 10, 2015",Memphis Grizzlies,Brooklyn Nets,9.0
"Tue, Feb 10, 2015",Phoenix Suns,Houston Rockets,-9.0
"Tue, Feb 10, 2015",Los Angeles Lakers,Denver Nuggets,-10.0
"Wed, Feb 11, 2015",Orlando Magic,New York Knicks,6.0
"Wed, Feb 11, 2015",Boston Celtics,Atlanta Hawks,1.0
"Wed, Feb 11, 2015",Detroit Pistons,San Antonio Spurs,-17.0
"Wed, Feb 11, 2015",Toronto Raptors,Washington Wizards,2.0
"Wed, Feb 11, 2015",Cleveland Cavaliers,Miami Heat,20.0
"Wed, Feb 11, 2015",Milwaukee Bucks,Sacramento Kings,8.0
"Wed, Feb 11, 2015",Minnesota Timberwolves,Golden State Warriors,-3.0
"Wed, Feb 11, 2015",New Orleans Pelicans,Indiana Pacers,-13.0
"Wed, Feb 11, 2015",Oklahoma City Thunder,Memphis Grizzlies,16.0
"Wed, Feb 11, 2015",Dallas Mavericks,Utah Jazz,5.0
"Wed, Feb 11, 2015",Portland Trail Blazers,Los Angeles Lakers,16.0
"Wed, Feb 11, 2015",Los Angeles Clippers,Houston Rockets,15.0
"Thu, Feb 12, 2015",Chicago Bulls,Cleveland Cavaliers,15.0
"Thu, Feb 19, 2015",Oklahoma City Thunder,Dallas Mavericks,15.0
"Thu, Feb 19, 2015",Los Angeles Clippers,San Antonio Spurs,4.0
"Fri, Feb 20, 2015",Orlando Magic,New Orleans Pelicans,11.0
"Fri, Feb 20, 2015",Philadelphia 76ers,Indiana Pacers,-11.0
"Fri, Feb 20, 2015",Atlanta Hawks,Toronto Raptors,-25.0
"Fri, Feb 20, 2015",Detroit Pistons,Chicago Bulls,9.0
"Fri, Feb 20, 2015",New York Knicks,Miami Heat,-24.0
"Fri, Feb 20, 2015",Minnesota Timberwolves,Phoenix Suns,2.0
"Fri, Feb 20, 2015",Washington Wizards,Cleveland Cavaliers,-38.0
"Fri, Feb 20, 2015",Dallas Mavericks,Houston Rockets,11.0
"Fri, Feb 20, 2015",Milwaukee Bucks,Denver Nuggets,8.0
"Fri, Feb 20, 2015",Utah Jazz,Portland Trail Blazers,16.0
"Fri, Feb 20, 2015",Sacramento Kings,Boston Celtics,8.0
"Fri, Feb 20, 2015",Golden State Warriors,San Antonio Spurs,11.0
"Fri, Feb 20, 2015",Los Angeles Lakers,Brooklyn Nets,-9.0
"Sat, Feb 21, 2015",Charlotte Hornets,Oklahoma City Thunder,-7.0
"Sat, Feb 21, 2015",Miami Heat,New Orleans Pelicans,-14.0
"Sat, Feb 21, 2015",Chicago Bulls,Phoenix Suns,5.0
"Sat, Feb 21, 2015",Houston Rockets,Toronto Raptors,22.0
"Sat, Feb 21, 2015",Los Angeles Clippers,Sacramento Kings,27.0
"Sun, Feb 22, 2015",New York Knicks,Cleveland Cavaliers,-18.0
"Sun, Feb 22, 2015",Detroit Pistons,Washington Wizards,17.0
"Sun, Feb 22, 2015",Milwaukee Bucks,Atlanta Hawks,-11.0
"Sun, Feb 22, 2015",Indiana Pacers,Golden State Warriors,6.0
"Sun, Feb 22, 2015",Orlando Magic,Philadelphia 76ers,5.0
"Sun, Feb 22, 2015",Oklahoma City Thunder,Denver Nuggets,25.0
"Sun, Feb 22, 2015",Dallas Mavericks,Charlotte Hornets,11.0
"Sun, Feb 22, 2015",Portland Trail Blazers,Memphis Grizzlies,-6.0
"Sun, Feb 22, 2015",Los Angeles Lakers,Boston Celtics,7.0
"Mon, Feb 23, 2015",Miami Heat,Philadelphia 76ers,11.0
"Mon, Feb 23, 2015",Chicago Bulls,Milwaukee Bucks,16.0
"Mon, Feb 23, 2015",Houston Rockets,Minnesota Timberwolves,11.0
"Mon, Feb 23, 2015",New Orleans Pelicans,Toronto Raptors,3.0
"Mon, Feb 23, 2015",Denver Nuggets,Brooklyn Nets,-28.0
"Mon, Feb 23, 2015",Phoenix Suns,Boston Celtics,-5.0
"Mon, Feb 23, 2015",Utah Jazz,San Antonio Spurs,9.0
"Mon, Feb 23, 2015",Los Angeles Clippers,Memphis Grizzlies,-3.0
"Tue, Feb 24, 2015",Washington Wizards,Golden State Warriors,-7.0
"Tue, Feb 24, 2015",Detroit Pistons,Cleveland Cavaliers,-9.0
"Tue, Feb 24, 2015",Oklahoma City Thunder,Indiana Pacers,13.0
"Tue, Feb 24, 2015",Dallas Mavericks,Toronto Raptors,7.0
"Wed, Feb 25, 2015",Orlando Magic,Miami Heat,-3.0
"Wed, Feb 25, 2015",Atlanta Hawks,Dallas Mavericks,17.0
"Wed, Feb 25, 2015",Boston Celtics,New York Knicks,21.0
"Wed, Feb 25, 2015",Chicago Bulls,Charlotte Hornets,-12.0
"Wed, Feb 25, 2015",Houston Rockets,Los Angeles Clippers,5.0
"Wed, Feb 25, 2015",Milwaukee Bucks,Philadelphia 76ers,16.0
"Wed, Feb 25, 2015",Minnesota Timberwolves,Washington Wizards,20.0
"Wed, Feb 25, 2015",New Orleans Pelicans,Brooklyn Nets,6.0
"Wed, Feb 25, 2015",Denver Nuggets,Phoenix Suns,-14.0
"Wed, Feb 25, 2015",Utah Jazz,Los Angeles Lakers,-3.0
"Wed, Feb 25, 2015",Sacramento Kings,Memphis Grizzlies,12.0
"Wed, Feb 25, 2015",Portland Trail Blazers,San Antonio Spurs,16.0
"Thu, Feb 26, 2015",Cleveland Cavaliers,Golden State Warriors,11.0
"Thu, Feb 26, 2015",Phoenix Suns,Oklahoma City Thunder,4.0
"Fri, Feb 27, 2015",Indiana Pacers,Cleveland Cavaliers,7.0
"Fri, Feb 27, 2015",Philadelphia 76ers,Washington Wizards,8.0
"Fri, Feb 27, 2015",Atlanta Hawks,Orlando Magic,7.0
"Fri, Feb 27, 2015",Boston Celtics,Charlotte Hornets,8.0
"Fri, Feb 27, 2015",Detroit Pistons,New York Knicks,-6.0
"Fri, Feb 27, 2015",Toronto Raptors,Golden State Warriors,-24.0
"Fri, Feb 27, 2015",Chicago Bulls,Minnesota Timberwolves,7.0
"Fri, Feb 27, 2015",Houston Rockets,Brooklyn Nets,4.0
"Fri, Feb 27, 2015",Memphis Grizzlies,Los Angeles Clippers,-18.0
"Fri, Feb 27, 2015",New Orleans Pelicans,Miami Heat,2.0
"Fri, Feb 27, 2015",Denver Nuggets,Utah Jazz,-22.0
"Fri, Feb 27, 2015",Sacramento Kings,San Antonio Spurs,-11.0
"Fri, Feb 27, 2015",Los Angeles Lakers,Milwaukee Bucks,8.0
"Fri, Feb 27, 2015",Portland Trail Blazers,Oklahoma City Thunder,3.0
"Sat, Feb 28, 2015",Washington Wizards,Detroit Pistons,4.0
"Sat, Feb 28, 2015",Miami Heat,Atlanta Hawks,-2.0
"Sat, Feb 28, 2015",New York Knicks,Toronto Raptors,5.0
"Sat, Feb 28, 2015",Minnesota Timberwolves,Memphis Grizzlies,-4.0
"Sat, Feb 28, 2015",Dallas Mavericks,Brooklyn Nets,-10.0
"Sat, Feb 28, 2015",Phoenix Suns,San Antonio Spurs,-27.0
"Sat, Feb 28, 2015",Utah Jazz,Milwaukee Bucks,7.0
"Sun, Mar 1, 2015",Chicago Bulls,Los Angeles Clippers,-10.0
"Sun, Mar 1, 2015",Houston Rockets,Cleveland Cavaliers,2.0
"Sun, Mar 1, 2015",Boston Celtics,Golden State Warriors,-5.0
"Sun, Mar 1, 2015",Indiana Pacers,Philadelphia 76ers,20.0
"Sun, Mar 1, 2015",Orlando Magic,Charlotte Hornets,-15.0
"Sun, Mar 1, 2015",Sacramento Kings,Portland Trail Blazers,-11.0
"Sun, Mar 1, 2015",Los Angeles Lakers,Oklahoma City Thunder,-7.0
"Sun, Mar 1, 2015",Denver Nuggets,New Orleans Pelicans,-7.0
"Mon, Mar 2, 2015",Philadelphia 76ers,Toronto Raptors,-11.0
"Mon, Mar 2, 2015",Brooklyn Nets,Golden State Warriors,2.0
"Mon, Mar 2, 2015",Miami Heat,Phoenix Suns,17.0
"Mon, Mar 2, 2015",Minnesota Timberwolves,Los Angeles Clippers,-5.0
"Mon, Mar 2, 2015",Dallas Mavericks,New Orleans Pelicans,9.0
"Tue, Mar 3, 2015",Charlotte Hornets,Los Angeles Lakers,1.0
"Tue, Mar 3, 2015",Cleveland Cavaliers,Boston Celtics,31.0
"Tue, Mar 3, 2015",New York Knicks,Sacramento Kings,-38.0
"Tue, Mar 3, 2015",Atlanta Hawks,Houston Rockets,8.0
"Tue, Mar 3, 2015",Chicago Bulls,Washington Wizards,5.0
"Tue, Mar 3, 2015",Memphis Grizzlies,Utah Jazz,-11.0
"Tue, Mar 3, 2015",Denver Nuggets,Milwaukee Bucks,11.0
"Wed, Mar 4, 2015",Indiana Pacers,New York Knicks,23.0
"Wed, Mar 4, 2015",Orlando Magic,Phoenix Suns,-5.0
"Wed, Mar 4, 2015",Boston Celtics,Utah Jazz,1.0
"Wed, Mar 4, 2015",Brooklyn Nets,Charlotte Hornets,-24.0
"Wed, Mar 4, 2015",Toronto Raptors,Cleveland Cavaliers,-8.0
"Wed, Mar 4, 2015",Houston Rockets,Memphis Grizzlies,-2.0
"Wed, Mar 4, 2015",Miami Heat,Los Angeles Lakers,6.0
"Wed, Mar 4, 2015",Minnesota Timberwolves,Denver Nuggets,-15.0
"Wed, Mar 4, 2015",New Orleans Pelicans,Detroit Pistons,3.0
"Wed, Mar 4, 2015",Oklahoma City Thunder,Philadelphia 76ers,5.0
"Wed, Mar 4, 2015",San Antonio Spurs,Sacramento Kings,27.0
"Wed, Mar 4, 2015",Golden State Warriors,Milwaukee Bucks,9.0
"Wed, Mar 4, 2015",Los Angeles Clippers,Portland Trail Blazers,-5.0
"Thu, Mar 5, 2015",Chicago Bulls,Oklahoma City Thunder,3.0
"Thu, Mar 5, 2015",Portland Trail Blazers,Dallas Mavericks,19.0
"Fri, Mar 6, 2015",Charlotte Hornets,Toronto Raptors,9.0
"Fri, Mar 6, 2015",Indiana Pacers,Chicago Bulls,14.0
"Fri, Mar 6, 2015",Orlando Magic,Sacramento Kings,5.0
"Fri, Mar 6, 2015",Philadelphia 76ers,Utah Jazz,-6.0
"Fri, Mar 6, 2015",Washington Wizards,Miami Heat,2.0
"Fri, Mar 6, 2015",Atlanta Hawks,Cleveland Cavaliers,9.0
"Fri, Mar 6, 2015",Brooklyn Nets,Phoenix Suns,-8.0
"Fri, Mar 6, 2015",Houston Rockets,Detroit Pistons,10.0
"Fri, Mar 6, 2015",Memphis Grizzlies,Los Angeles Lakers,7.0
"Fri, Mar 6, 2015",New Orleans Pelicans,Boston Celtics,-6.0
"Fri, Mar 6, 2015",San Antonio Spurs,Denver Nuggets,9.0
"Fri, Mar 6, 2015",Golden State Warriors,Dallas Mavericks,15.0
"Sat, Mar 7, 2015",New Orleans Pelicans,Memphis Grizzlies,6.0
"Sat, Mar 7, 2015",Cleveland Cavaliers,Phoenix Suns,10.0
"Sat, Mar 7, 2015",Miami Heat,Sacramento Kings,5.0
"Sat, Mar 7, 2015",New York Knicks,Indiana Pacers,-6.0
"Sat, Mar 7, 2015",Philadelphia 76ers,Atlanta Hawks,8.0
"Sat, Mar 7, 2015",Minnesota Timberwolves,Portland Trail Blazers,8.0
"Sat, Mar 7, 2015",Milwaukee Bucks,Washington Wizards,6.0
"Sat, Mar 7, 2015",Denver Nuggets,Houston Rockets,-14.0
"Sun, Mar 8, 2015",San Antonio Spurs,Chicago Bulls,11.0
"Sun, Mar 8, 2015",Golden State Warriors,Los Angeles Clippers,8.0
"Sun, Mar 8, 2015",Brooklyn Nets,Utah Jazz,-7.0
"Sun, Mar 8, 2015",Detroit Pistons,Charlotte Hornets,-7.0
"Sun, Mar 8, 2015",Orlando Magic,Boston Celtics,5.0
"Sun, Mar 8, 2015",Oklahoma City Thunder,Toronto Raptors,4.0
"Sun, Mar 8, 2015",Los Angeles Lakers,Dallas Mavericks,-7.0
"Mon, Mar 9, 2015",Charlotte Hornets,Washington Wizards,-26.0
"Mon, Mar 9, 2015",Atlanta Hawks,Sacramento Kings,25.0
"Mon, Mar 9, 2015",Miami Heat,Boston Celtics,-10.0
"Mon, Mar 9, 2015",Chicago Bulls,Memphis Grizzlies,-10.0
"Mon, Mar 9, 2015",Milwaukee Bucks,New Orleans Pelicans,-11.0
"Mon, Mar 9, 2015",Denver Nuggets,New York Knicks,28.0
"Mon, Mar 9, 2015",Phoenix Suns,Golden State Warriors,-18.0
"Mon, Mar 9, 2015",Los Angeles Clippers,Minnesota Timberwolves,13.0
"Tue, Mar 10, 2015",Indiana Pacers,Orlando Magic,32.0
"Tue, Mar 10, 2015",Brooklyn Nets,New Orleans Pelicans,-20.0
"Tue, Mar 10, 2015",Dallas Mavericks,Cleveland Cavaliers,-33.0
"Tue, Mar 10, 2015",San Antonio Spurs,Toronto Raptors,10.0
"Tue, Mar 10, 2015",Utah Jazz,New York Knicks,5.0
"Tue, Mar 10, 2015",Los Angeles Lakers,Detroit Pistons,8.0
"Wed, Mar 11, 2015",Charlotte Hornets,Sacramento Kings,-7.0
"Wed, Mar 11, 2015",Philadelphia 76ers,Chicago Bulls,-9.0
"Wed, Mar 11, 2015",Boston Celtics,Memphis Grizzlies,3.0
"Wed, Mar 11, 2015",Miami Heat,Brooklyn Nets,6.0
"Wed, Mar 11, 2015",Milwaukee Bucks,Orlando Magic,6.0
"Wed, Mar 11, 2015",Oklahoma City Thunder,Los Angeles Clippers,-12.0
"Wed, Mar 11, 2015",Denver Nuggets,Atlanta Hawks,13.0
"Wed, Mar 11, 2015",Phoenix Suns,Minnesota Timberwolves,9.0
"Wed, Mar 11, 2015",Golden State Warriors,Detroit Pistons,7.0
"Wed, Mar 11, 2015",Portland Trail Blazers,Houston Rockets,5.0
"Thu, Mar 12, 2015",Indiana Pacers,Milwaukee Bucks,6.0
"Thu, Mar 12, 2015",Washington Wizards,Memphis Grizzlies,20.0
"Thu, Mar 12, 2015",Utah Jazz,Houston Rockets,18.0
"Thu, Mar 12, 2015",San Antonio Spurs,Cleveland Cavaliers,-3.0
"Thu, Mar 12, 2015",Los Angeles Lakers,New York Knicks,-7.0
"Fri, Mar 13, 2015",Charlotte Hornets,Chicago Bulls,10.0
"Fri, Mar 13, 2015",Philadelphia 76ers,Sacramento Kings,7.0
"Fri, Mar 13, 2015",Boston Celtics,Orlando Magic,7.0
"Fri, Mar 13, 2015",Toronto Raptors,Miami Heat,10.0
"Fri, Mar 13, 2015",Oklahoma City Thunder,Minnesota Timberwolves,14.0
"Fri, Mar 13, 2015",Dallas Mavericks,Los Angeles Clippers,30.0
"Fri, Mar 13, 2015",Denver Nuggets,Golden State Warriors,11.0
"Fri, Mar 13, 2015",Phoenix Suns,Atlanta Hawks,-9.0
"Fri, Mar 13, 2015",Portland Trail Blazers,Detroit Pistons,19.0
"Sat, Mar 14, 2015",Indiana Pacers,Boston Celtics,-4.0
"Sat, Mar 14, 2015",Washington Wizards,Sacramento Kings,16.0
"Sat, Mar 14, 2015",Philadelphia 76ers,Brooklyn Nets,-7.0
"Sat, Mar 14, 2015",Memphis Grizzlies,Milwaukee Bucks,13.0
"Sat, Mar 14, 2015",Utah Jazz,Detroit Pistons,3.0
"Sat, Mar 14, 2015",Golden State Warriors,New York Knicks,31.0
"Sun, Mar 15, 2015",Oklahoma City Thunder,Chicago Bulls,9.0
"Sun, Mar 15, 2015",Los Angeles Clippers,Houston Rockets,-2.0
"Sun, Mar 15, 2015",New Orleans Pelicans,Denver Nuggets,-7.0
"Sun, Mar 15, 2015",Orlando Magic,Cleveland Cavaliers,-15.0
"Sun, Mar 15, 2015",San Antonio Spurs,Minnesota Timberwolves,26.0
"Sun, Mar 15, 2015",Toronto Raptors,Portland Trail Blazers,-16.0
"Sun, Mar 15, 2015",Phoenix Suns,New York Knicks,13.0
"Sun, Mar 15, 2015",Los Angeles Lakers,Atlanta Hawks,-5.0
"Mon, Mar 16, 2015",Indiana Pacers,Toronto Raptors,-19.0
"Mon, Mar 16, 2015",Washington Wizards,Portland Trail Blazers,8.0
"Mon, Mar 16, 2015",Boston Celtics,Philadelphia 76ers,19.0
"Mon, Mar 16, 2015",Memphis Grizzlies,Denver Nuggets,11.0
"Mon, Mar 16, 2015",Miami Heat,Cleveland Cavaliers,14.0
"Mon, Mar 16, 2015",Minnesota Timberwolves,Brooklyn Nets,-16.0
"Mon, Mar 16, 2015",Dallas Mavericks,Oklahoma City Thunder,4.0
"Mon, Mar 16, 2015",Utah Jazz,Charlotte Hornets,28.0
"Mon, Mar 16, 2015",Sacramento Kings,Atlanta Hawks,-7.0
"Mon, Mar 16, 2015",Golden State Warriors,Los Angeles Lakers,3.0
"Tue, Mar 17, 2015",Detroit Pistons,Memphis Grizzlies,10.0
"Tue, Mar 17, 2015",New York Knicks,San Antonio Spurs,4.0
"Tue, Mar 17, 2015",Houston Rockets,Orlando Magic,13.0
"Tue, Mar 17, 2015",New Orleans Pelicans,Milwaukee Bucks,1.0
"Tue, Mar 17, 2015",Los Angeles Clippers,Charlotte Hornets,7.0
"Wed, Mar 18, 2015",Cleveland Cavaliers,Brooklyn Nets,25.0
"Wed, Mar 18, 2015",Philadelphia 76ers,Detroit Pistons,11.0
"Wed, Mar 18, 2015",Miami Heat,Portland Trail Blazers,4.0
"Wed, Mar 18, 2015",Toronto Raptors,Minnesota Timberwolves,5.0
"Wed, Mar 18, 2015",Chicago Bulls,Indiana Pacers,17.0
"Wed, Mar 18, 2015",Dallas Mavericks,Orlando Magic,5.0
"Wed, Mar 18, 2015",Milwaukee Bucks,San Antonio Spurs,-11.0
"Wed, Mar 18, 2015",Oklahoma City Thunder,Boston Celtics,4.0
"Wed, Mar 18, 2015",Sacramento Kings,Los Angeles Clippers,-11.0
"Wed, Mar 18, 2015",Golden State Warriors,Atlanta Hawks,19.0
"Wed, Mar 18, 2015",Utah Jazz,Washington Wizards,-4.0
"Thu, Mar 19, 2015",New York Knicks,Minnesota Timberwolves,-3.0
"Thu, Mar 19, 2015",Houston Rockets,Denver Nuggets,10.0
"Thu, Mar 19, 2015",Phoenix Suns,New Orleans Pelicans,2.0
"Thu, Mar 19, 2015",Los Angeles Lakers,Utah Jazz,-7.0
"Fri, Mar 20, 2015",Orlando Magic,Portland Trail Blazers,7.0
"Fri, Mar 20, 2015",Philadelphia 76ers,New York Knicks,16.0
"Fri, Mar 20, 2015",Brooklyn Nets,Milwaukee Bucks,2.0
"Fri, Mar 20, 2015",Cleveland Cavaliers,Indiana Pacers,3.0
"Fri, Mar 20, 2015",Miami Heat,Denver Nuggets,17.0
"Fri, Mar 20, 2015",Chicago Bulls,Toronto Raptors,16.0
"Fri, Mar 20, 2015",Oklahoma City Thunder,Atlanta Hawks,8.0
"Fri, Mar 20, 2015",Dallas Mavericks,Memphis Grizzlies,-11.0
"Fri, Mar 20, 2015",San Antonio Spurs,Boston Celtics,12.0
"Fri, Mar 20, 2015",Sacramento Kings,Charlotte Hornets,10.0
"Fri, Mar 20, 2015",Golden State Warriors,New Orleans Pelicans,16.0
"Fri, Mar 20, 2015",Los Angeles Clippers,Washington Wizards,14.0
"Sat, Mar 21, 2015",Indiana Pacers,Brooklyn Nets,-12.0
"Sat, Mar 21, 2015",Detroit Pistons,Chicago Bulls,16.0
"Sat, Mar 21, 2015",Houston Rockets,Phoenix Suns,-15.0
"Sat, Mar 21, 2015",Memphis Grizzlies,Portland Trail Blazers,11.0
"Sat, Mar 21, 2015",Golden State Warriors,Utah Jazz,15.0
"Sun, Mar 22, 2015",Atlanta Hawks,San Antonio Spurs,-19.0
"Sun, Mar 22, 2015",Milwaukee Bucks,Cleveland Cavaliers,-18.0
"Sun, Mar 22, 2015",Oklahoma City Thunder,Miami Heat,18.0
"Sun, Mar 22, 2015",Los Angeles Clippers,New Orleans Pelicans,7.0
"Sun, Mar 22, 2015",Toronto Raptors,New York Knicks,17.0
"Sun, Mar 22, 2015",Boston Celtics,Detroit Pistons,-8.0
"Sun, Mar 22, 2015",Orlando Magic,Denver Nuggets,-19.0
"Sun, Mar 22, 2015",Sacramento Kings,Washington Wizards,23.0
"Sun, Mar 22, 2015",Minnesota Timberwolves,Charlotte Hornets,-11.0
"Sun, Mar 22, 2015",Phoenix Suns,Dallas Mavericks,6.0
"Sun, Mar 22, 2015",Los Angeles Lakers,Philadelphia 76ers,14.0
"Mon, Mar 23, 2015",Indiana Pacers,Houston Rockets,-10.0
"Mon, Mar 23, 2015",Brooklyn Nets,Boston Celtics,-19.0
"Mon, Mar 23, 2015",New York Knicks,Memphis Grizzlies,-21.0
"Mon, Mar 23, 2015",Chicago Bulls,Charlotte Hornets,12.0
"Mon, Mar 23, 2015",Utah Jazz,Minnesota Timberwolves,-2.0
"Mon, Mar 23, 2015",Golden State Warriors,Washington Wizards,31.0
"Tue, Mar 24, 2015",Detroit Pistons,Toronto Raptors,4.0
"Tue, Mar 24, 2015",Dallas Mavericks,San Antonio Spurs,7.0
"Tue, Mar 24, 2015",Milwaukee Bucks,Miami Heat,1.0
"Tue, Mar 24, 2015",Oklahoma City Thunder,Los Angeles Lakers,10.0
"Tue, Mar 24, 2015",Sacramento Kings,Philadelphia 76ers,1.0
"Tue, Mar 24, 2015",Portland Trail Blazers,Golden State Warriors,-14.0
"Wed, Mar 25, 2015",Charlotte Hornets,Brooklyn Nets,-3.0
"Wed, Mar 25, 2015",New York Knicks,Los Angeles Clippers,-31.0
"Wed, Mar 25, 2015",Orlando Magic,Atlanta Hawks,-12.0
"Wed, Mar 25, 2015",Toronto Raptors,Chicago Bulls,-13.0
"Wed, Mar 25, 2015",Washington Wizards,Indiana Pacers,-2.0
"Wed, Mar 25, 2015",Boston Celtics,Miami Heat,-7.0
"Wed, Mar 25, 2015",Memphis Grizzlies,Cleveland Cavaliers,-22.0
"Wed, Mar 25, 2015",Minnesota Timberwolves,Los Angeles Lakers,-2.0
"Wed, Mar 25, 2015",New Orleans Pelicans,Houston Rockets,-2.0
"Wed, Mar 25, 2015",Denver Nuggets,Philadelphia 76ers,-14.0
"Wed, Mar 25, 2015",Utah Jazz,Portland Trail Blazers,-3.0
"Wed, Mar 25, 2015",San Antonio Spurs,Oklahoma City Thunder,39.0
"Wed, Mar 25, 2015",Phoenix Suns,Sacramento Kings,-9.0
"Thu, Mar 26, 2015",Milwaukee Bucks,Indiana Pacers,4.0
"Fri, Mar 27, 2015",Orlando Magic,Detroit Pistons,-14.0
"Fri, Mar 27, 2015",Philadelphia 76ers,Los Angeles Clippers,-21.0
"Fri, Mar 27, 2015",Washington Wizards,Charlotte Hornets,3.0
"Fri, Mar 27, 2015",Atlanta Hawks,Miami Heat,13.0
"Fri, Mar 27, 2015",Brooklyn Nets,Cleveland Cavaliers,8.0
"Fri, Mar 27, 2015",New York Knicks,Boston Celtics,-4.0
"Fri, Mar 27, 2015",Toronto Raptors,Los Angeles Lakers,11.0
"Fri, Mar 27, 2015",Houston Rockets,Minnesota Timberwolves,10.0
"Fri, Mar 27, 2015",Memphis Grizzlies,Golden State Warriors,-23.0
